Left_mean_margin,Left_std_margin,Left_min_margin,Left_max_margin,Left_median_margin,Left_skewness_margin,Left_kurtosis_margin,Right_mean_margin,Right_std_margin,Right_min_margin,Right_max_margin,Right_median_margin,Right_skewness_margin,Right_kurtosis_margin,Mean of Pen Pressure,Standard Deviation of Pen Pressure,Class_Label
230.915,342.8683733,17,2237,147,2.808084519,8.2294778,233.165,411.324992,13,2238,62,2.810460858,7.788535754,249.4782538,23.56547101,1
339.045,420.2689053,29,2064,260,2.581737415,6.972818699,40.38,8.834923848,1,44,43,-3.008820767,7.534733584,250.4845708,22.02255234,1
419.255,559.477035,56,2009,135,1.689884537,1.437562934,176.385,215.8217596,8,989,84,1.597909585,1.822335869,248.9168314,24.64920036,1
292.77,467.5901838,45,1716,100.5,2.240989316,3.513735512,324.92,187.2069062,156,803,223,0.979366876,-0.32361344,248.2794213,26.07687645,1
225.32,216.3568093,1,998,166.5,2.011710927,4.228541867,437.855,557.3791723,1,1879,219,1.33448026,0.608538428,247.8539541,27.49341339,1
138.015,75.98865807,43,407,131,1.564305778,3.284888817,280.63,364.4220634,9,1363,73.5,1.448935829,1.015074904,246.1922903,31.00868934,1
499.725,809.2018398,62,2365,148,1.724085212,1.110558218,411.815,633.8294325,8,2366,248,2.283059277,4.297480227,249.9493835,23.65260668,1
366.58,411.7332815,117,1866,176,2.3811908,5.387953559,299.775,315.8849488,78,1919,147,2.228754319,5.090000459,248.1131875,25.19745982,1
868.885,965.1535258,11,2388,163.5,0.520355484,-1.52980893,527.2,749.4422516,52,2389,199.5,1.873184536,1.908856529,251.9837335,17.19311221,1
83.85,123.3085663,6,521,49,2.63416919,5.841549186,90.66,206.8615307,1,1867,15,4.702003331,30.04234524,247.4196873,25.94187328,1
281.495,227.044126,114,975,208,1.899785051,2.598309569,354.3,506.0549655,59,2271,176,2.845617556,7.520714122,251.8838569,17.34881641,1
995.42,942.449542,26,2212,673,0.212752855,-1.745631247,708.855,907.5492339,36,2213,171.5,0.966282884,-0.953453599,248.7003734,24.97591812,1
998.76,815.6135172,291,2365,394,0.636704982,-1.236379887,697.24,816.5431686,3,2366,540.5,1.252573945,0.171411579,251.5881394,17.85530897,1
752.86,1020.878443,5,2382,94.5,0.908616396,-1.112597652,771.755,990.2978766,14,2383,106,0.878835169,-1.101134288,248.7582781,24.76842781,1
555.64,621.0805144,159,2297,313,1.972346556,2.391098737,419.92,616.6366168,5,2298,157,2.141028282,3.69680499,251.0351316,19.64855932,1
552.185,706.9414273,66,2098,212.5,1.502844014,0.636708359,457.045,752.3894019,1,2099,93.5,1.586085327,0.711349393,251.3561711,18.68494118,1
765.765,891.1446029,11,2255,253,0.827896536,-1.04806247,710.36,942.30283,6,2256,71.5,0.856270493,-1.132180674,251.4138033,18.7032708,1
630.93,712.4050815,75,2217,192,1.142496855,-0.18898174,316.53,556.2000644,1,2218,55.5,2.287546456,4.82129769,250.8326715,19.71116354,1
955.515,798.7775458,102,2239,670.5,0.437391233,-1.42161368,484.25,768.6351393,1,2240,107.5,1.697061978,1.194835034,252.3380921,15.662738,1
538.365,616.6527425,97,2228,228.5,1.532103115,1.122982251,445.39,670.70998,1,2229,54.5,1.402627985,0.508683653,251.884731,17.41005021,1
566.535,841.682121,21,2346,142,1.494186724,0.33475585,563.27,778.6048966,64,2347,117.5,1.538827889,0.838257988,252.9105746,12.41778007,1
256.075,147.9939201,111,642,223,1.46694403,1.186835185,394.225,527.0437171,65,1822,173.5,1.931594913,2.296075391,252.4898244,14.37501778,1
417.385,707.9911185,33,2363,149,2.155975964,3.014124586,456.69,757.3651522,1,2364,103,1.797868068,1.589765575,252.254581,14.00048119,1
268,379.9161902,0,1390,90,1.802868076,1.98747653,382.765,544.2148554,9,2075,125,1.705564439,1.408923511,249.7097226,21.7781304,1
669.635,711.7744771,0,2092,375.5,0.896414546,-0.649792382,477.935,665.7839304,19,2093,100,1.477853532,0.763847258,250.6541211,19.59627796,1
561.1,728.4203188,68,2225,221.5,1.690700404,1.207119287,650.91,784.184781,46,2226,226,1.123025032,-0.256777594,251.0582037,19.24470254,1
1242.015,965.3297428,170,2297,1397,0.019260607,-1.876828903,1074.01,1012.762296,26,2298,615.5,0.246540787,-1.78302656,252.6748773,14.92917165,1
252.08,75.11594789,158,457,230,1.433240379,1.734758822,182.26,265.879223,57,2098,94.5,5.051014054,30.61609175,245.9268301,30.84773326,1
156.505,159.0420126,68,2290,142.5,12.14679365,160.5687412,241.495,355.988298,30,2291,51,2.416859087,7.22002236,248.0713323,27.85526539,1
136.365,135.5208889,21,488,56.5,1.569562875,1.458359854,145.685,186.4807258,34,1026,67,2.532318012,5.730867131,245.3340387,32.47239427,1
205.6,189.1915092,1,1113,154,3.036503838,10.85476393,435.19,562.2484241,32,2110,181.5,1.827500441,2.345535153,247.1655352,28.61070644,1
278.69,286.3615873,60,1749,171,2.364168506,6.528072101,296.18,278.6430104,64,1096,205,1.752058147,2.568513024,249.4522566,22.76013088,1
437.01,519.2614681,120,2380,231,2.379141464,4.846472319,515.265,573.1715738,108,2381,155,1.182588836,0.184674615,251.206505,19.85322895,1
124.995,99.25503911,0,326,164,0.111890289,-1.182823557,352.595,370.6461708,19,1531,224.5,1.566458622,1.4988418,249.788358,22.09721368,1
223.87,301.9225883,94,2389,114,4.582787847,24.33786323,332.995,386.1686498,49,2390,152.5,2.470856884,7.618012232,252.2203712,16.55119617,1
423.86,559.0346942,43,2020,123,1.53215336,0.99717942,44.77,8.467324128,12,49,47,-3.07410202,7.72955427,249.151094,26.628167,1
805.16,775.426227,0,2271,672.5,0.388249278,-1.43148301,334.395,435.1095732,15,2272,111,2.094928168,5.792681211,244.2202394,34.89628571,1
534.18,670.2761657,83,2125,149.5,1.335971486,0.153008973,139.205,92.95772517,47,351,99.5,1.036606602,-0.431925666,247.8989193,29.86951029,1
504.155,495.4917876,0,2026,385,0.92324338,-0.058563964,270.345,359.8389869,47,1243,86,1.867049792,2.090655317,247.4469979,29.42158077,1
424.36,661.746965,1,2177,62.5,1.689734856,1.493658714,286.92,456.9390991,28,2178,91,2.926343817,8.479076001,248.2710432,26.00730385,1
357.47,557.8603859,0,2181,80,2.125135986,3.498992614,212.04,366.6997572,37,2182,68,3.701568809,14.94489259,245.5845239,29.93182002,1
390.135,533.3857597,0,2279,122.5,2.164084824,4.260733839,293.11,369.5047587,28,2280,113.5,2.150834453,6.761424232,248.1016888,25.69861476,1
725.075,754.6581704,67,2233,337.5,0.858928705,-1.01838248,202.71,212.6504573,40,2234,106,4.601569929,39.52387333,251.9450765,17.62509232,1
703.955,590.627103,72,1914,475.5,0.663058374,-0.873947055,196.035,285.5334139,5,1454,71.5,2.513699531,6.818436854,250.4935065,22.71558552,1
604.77,605.6335668,94,1931,257.5,0.879970232,-0.8295517,391.875,482.2845335,21,2119,251,2.083300985,4.129472303,251.1652535,20.03299418,1
322.9,254.643272,66,910,242.5,1.060222631,-0.027154268,154.975,153.42893,1,727,102,1.526249595,2.087753489,251.4256734,19.37025355,1
582.29,536.0680185,114,2051,236.5,1.259029917,1.059454652,248.37,332.6073985,1,1734,116.5,2.326729717,5.431856561,250.9576134,19.98953049,1
783.385,625.4783551,36,1996,814.5,0.270465444,-1.215659169,198.185,214.8668883,21,709,87.5,1.134242557,-0.115003897,250.2349495,20.80052073,1
739.76,640.6714854,155,2326,450,0.849371589,-0.7526598,326.61,283.7565272,15,2327,228,2.583153271,11.74729134,252.4092707,15.84367468,1
561.335,533.1768568,45,1948,381.5,1.093702838,0.130840588,240.175,286.9629121,1,922,115,1.03699104,-0.568513248,249.5981159,22.20853232,1
689.365,619.4765758,146,2146,518,1.235556386,0.366553367,364.38,612.0681766,1,2029,86.5,1.844788897,1.882173421,249.5315906,22.31555756,1
300.095,290.1518334,101,1211,193,1.841047644,1.891306914,203.575,267.9349174,2,1243,93.5,2.431974047,5.9184967,249.4682349,23.51969156,1
45.83,61.86304455,1,320,14.5,2.177682284,4.931964268,511.715,673.1047719,12,2321,224.5,1.998528999,2.495767158,250.6045298,21.43144016,1
169.42,184.8236253,54,1219,166,4.651132732,23.43217463,299.435,516.5494287,31,2213,74,2.413472561,4.976512382,247.9417944,27.11463819,1
359.36,485.7074521,38,2007,121.5,2.030215037,3.319563581,260.625,325.2314435,6,2124,111,2.531581403,7.398877786,249.9381292,23.22576416,1
612.625,619.6282435,40,2432,336,1.135545625,0.185011595,347.5,229.5188982,62,2433,292,4.304899749,32.83434458,252.0913034,16.42637959,1
524.57,561.4605013,1,2400,357,0.607326624,-0.911567577,541.605,458.2529956,21,2401,339.5,1.314465401,1.073400259,252.2150287,16.21403607,1
456.905,508.1442204,23,2163,132,1.28175655,0.833835993,207.15,345.6801285,1,2164,90,3.991698816,17.30505636,248.6602374,24.06120083,1
988.7,761.3935122,26,2299,979.5,0.243860466,-1.340138933,328.46,557.8413603,41,2300,159,3.068025424,8.055384655,250.354443,20.70313953,1
701.11,813.8364126,0,2261,361,0.821086968,-0.989704904,164.3,347.4236838,30,2262,71,5.527824712,30.57204939,249.9749447,21.30099884,1
484.715,539.1671446,10,2175,413,1.615515764,2.123212173,157.79,252.4156576,1,1016,67,2.062867145,2.85859475,249.0156688,23.10911581,1
361.505,482.6883677,0,2241,154,2.337850415,5.616621876,198.775,119.2742053,1,544,187.5,0.823971344,1.160481553,249.9485989,21.02279204,1
459.815,633.960369,1,2250,211.5,1.64398767,1.235801118,69.26,169.9580569,2,2251,22,10.72088299,134.2288911,252.5540551,13.93024021,1
345.11,426.7443163,65,1935,165.5,1.93829461,2.804455907,269.09,362.9420845,29,1898,112.5,3.192540555,11.33125904,248.4733814,24.8486397,1
244.18,430.4746213,22,2212,85.5,3.516406068,12.2694538,234.41,383.8789616,1,2213,157,3.520542683,13.87249779,250.6761411,20.40297553,1
453.79,637.1174295,23,2214,111,1.569298148,0.857888172,197.125,400.5863283,1,2215,47.5,3.247605785,11.49568856,248.2298471,25.29874714,1
323.615,410.1277492,105,2195,195,2.901510173,7.740555445,200.04,325.7845704,1,2056,94,3.264453728,13.96002461,248.3384757,25.33972558,1
286.21,303.5761987,78,1649,208,2.874457164,8.303878601,230.115,158.8986016,87,873,162.5,2.171579331,5.586785005,247.6132033,26.52368249,1
824.1,816.935535,19,2269,355.5,0.664742352,-1.159417375,332.955,560.0190799,62,2270,143,2.926025398,7.193662559,249.1449406,23.58938068,1
213.44,382.742453,0,2163,104,3.420683029,11.17445218,201.47,334.7555609,3,1361,41,2.244405948,4.357954502,246.5295419,28.96211769,1
546.16,695.3860895,47,2196,175.5,1.385042101,0.365918112,228.655,233.927309,80,1741,137,3.521030753,17.14917552,249.4195959,23.63481413,1
733.385,600.1529761,52,2065,605.5,0.523646785,-1.053901754,189.91,259.4385548,14,1167,103,2.3739741,4.879914026,247.1775138,27.52218292,1
779.67,672.9252283,97,2225,614.5,0.683922122,-0.725048075,233.72,434.5315292,18,1930,54.5,3.112266244,9.011299582,248.7462612,24.77539744,1
580.62,516.8284764,55,2141,363.5,0.877517666,0.129235192,172.975,180.1245922,13,879,113.5,1.82790848,3.572121908,247.316723,27.30093018,1
874.79,819.0162906,0,2473,683.5,0.486112535,-1.173026763,326.64,423.9843678,10,2474,233,4.301981326,18.18967895,251.7960744,18.08844013,1
340.89,434.3525857,79,1357,163,1.780912999,1.262618449,202.005,225.0677508,1,778,104.5,1.666560907,1.527049713,246.186414,29.76838815,0
659.625,765.5708379,100,2308,237,1.173968367,-0.25890232,190.255,269.5071996,1,1194,89,2.734694388,6.472991761,248.3949031,26.50073589,0
202.965,426.6622519,0,2109,111,3.832712798,13.83416466,147.76,80.20596852,13,384,130,1.786103979,2.633682759,245.6870365,30.44579431,0
308.435,419.2624486,77,1476,112,2.102437388,2.914742498,226.225,246.3595533,4,791,108.5,1.088464375,-0.087957386,249.5119479,23.78779494,0
347.335,548.9675854,88,2218,189,2.680625133,5.474347871,207.935,166.1434894,1,893,139.5,1.888308227,3.64889906,246.1917224,31.46384915,1
959.77,890.1854005,59,2254,318.5,0.428866905,-1.544779294,3.96,0.648461651,2,5,4,-0.183744132,0.016272498,249.4366677,25.57966035,1
579.785,812.1105692,0,2290,221.5,1.409660541,0.27272262,466.315,785.6304358,20,2291,87.5,1.753179083,1.332076251,246.8073783,30.82703106,1
782.985,859.8857437,10,2274,305,0.798774744,-1.002640913,529.935,790.1119129,10,2275,78.5,1.559824795,0.780627613,249.6051422,25.18011707,1
308.27,170.519122,132,2150,265.5,6.463535044,66.11102348,257.715,449.14228,41,2151,79,2.609533371,5.387979947,242.0652629,38.99840766,1
221.095,71.03460813,100,333,201,0.119153731,-1.193252706,610.685,661.0366351,47,1998,264.5,0.940734212,-0.489053728,242.9058606,37.7045888,1
468.89,425.605059,127,2234,292,1.497553411,1.657900805,279.6,381.5660141,39,2235,93.5,2.98817806,9.794697862,241.5102925,40.11226808,1
222.835,110.1359041,130,739,217,2.606167914,8.060742538,289.11,395.3630707,24,1459,95,1.966802517,2.644040496,247.2950499,30.51191422,1
653.73,616.8011636,61,2218,420,0.876961321,-0.674997691,163.31,264.6880859,31,2219,68,4.104199667,21.49115068,248.7444781,24.8533604,1
873.325,873.3305333,0,2237,307,0.256113201,-1.709730425,282.83,301.3698392,53,1185,123,1.507593101,1.148467187,249.8169989,22.56737809,1
590.43,743.4350094,0,2101,140,1.048508575,-0.427841982,166.565,236.9704003,1,1000,78,2.357712552,5.391816288,247.5977529,26.37443962,1
1029.085,822.3093097,101,2144,985.5,0.149060017,-1.636404404,467.37,762.5167685,1,2145,49,1.622113408,0.860364648,249.3656903,22.95318198,1
408.45,552.8035695,59,2226,169,1.990663599,2.818229649,385.375,486.196286,95,2227,199,2.481009996,5.446456235,249.7418356,21.52101562,1
859.5,792.5476826,1,2145,635,0.335305369,-1.51241201,511.835,660.9795896,1,2072,74,1.138979141,-0.153027722,250.3827636,19.89778348,1
322.88,444.8782631,0,2163,75,1.666603171,1.920007085,411.49,628.3487412,1,2164,93.5,1.533665559,0.825865506,247.9245123,24.26754989,1
813.975,744.8472268,31,2199,391.5,0.773528215,-1.037140762,313.065,599.8357152,1,2200,86.5,2.453566665,4.593978677,252.7308785,13.95490478,1
614.43,809.3210288,62,2071,135,1.089405493,-0.686345661,596.79,777.0049093,1,2072,151,1.216840556,-0.28707508,249.0215162,24.00365692,1
565.265,636.0136884,1,2090,318.5,1.348424511,0.699890977,618.32,776.4872309,1,2091,290,0.992742111,-0.592983591,248.8430477,24.73054755,1
271.95,349.3285555,0,1155,142.5,1.506934659,0.76102208,119.41,139.8109344,1,747,31,1.421063283,2.369400814,247.7716561,25.82222097,1
451.775,591.6594535,0,2038,296,1.59008367,1.414583959,345,551.1841068,1,2039,87,2.240403772,4.087331565,250.0585407,21.30803349,1
788.55,729.9070964,66,2112,584,0.691406542,-0.996992631,270.76,572.9756784,1,2113,66,2.802764325,6.195931033,252.6225252,13.66633977,1
744.465,779.3623271,1,2402,324,0.852139987,-0.791726081,1,0,1,1,1,,,253.2006324,11.87175088,1
642.605,623.5032804,0,2202,572.5,1.000375354,0.130008653,336.81,474.1775995,1,2203,78,1.605244809,1.687132296,251.4860146,16.270575,1
731.93,600.0895704,77,1968,627.5,0.480343772,-1.167136853,363.345,463.547969,1,1622,129.5,1.528329432,1.075648621,251.8212257,15.49908682,1
624.7,809.1671194,32,2202,115.5,0.927235467,-0.934118676,149.06,321.3420138,1,2203,61,5.32136023,30.8317407,252.2293878,15.39667145,1
531.86,807.9331845,0,2214,64.5,1.456208475,0.392199804,581.895,847.6666726,1,2215,109.5,1.223138832,-0.331865199,249.0078556,22.08709936,1
314.42,346.2093705,54,1195,150,1.339311139,0.184730338,120.41,167.3864781,1,922,46.5,2.138351349,4.388730643,250.955708,19.12066375,1
1214.75,922.4273459,86,2215,1763,-0.216244297,-1.790677401,557.825,819.9094903,2,2216,145.5,1.359829637,0.138479118,249.9902614,21.23055333,1
644.51,731.0269502,85,2277,134.5,1.080932523,-0.330505549,234.97,420.2788487,14,2278,95,3.677051065,14.44210042,249.795808,21.2464401,1
541.29,636.3220053,1,2201,284,1.267433406,0.529303379,211.485,331.0492832,15,1338,61.5,2.118833112,3.565489614,251.5708015,16.97056988,1
300.53,533.0223666,50,1950,118.5,2.486632865,4.368882951,402.31,609.6130447,1,2223,136.5,2.311449995,4.203977086,249.6733094,21.52547975,1
859.48,949.1308532,62,2249,178,0.630691751,-1.481081779,806.505,922.0826601,1,2250,301,0.718090502,-1.26321074,251.4300925,17.60609383,1
507.055,667.090587,0,1810,132.5,1.136060015,-0.395791292,225.55,247.5752309,8,940,156,1.448463543,1.210365271,247.773504,25.11358841,1
352.31,605.2974632,0,2133,88.5,1.969988435,2.368138776,219.785,215.9865964,43,845,126,1.327275468,0.567971351,246.8883345,27.34067179,1
394.565,561.2379495,0,1743,57,1.28544434,0.156552462,134.62,125.8557266,37,565,71,2.054914535,3.299495316,246.582246,26.73872731,1
302.56,490.8809089,0,2196,68,2.290368688,4.387787974,241.855,438.5757373,7,2197,64.5,3.151655608,9.740440271,249.0482214,22.52440321,1
226.02,380.9441716,48,2063,88,3.424255918,11.26232841,134.5,156.1912885,12,1213,84,2.485445931,10.74596317,245.622469,31.12508072,1
260.98,291.2889042,90,2288,182.5,3.890047238,17.28789635,205.715,368.0295675,2,2289,66,2.561005767,6.762226512,244.9789822,32.17321367,1
139.435,157.9012342,0,584,78,1.421100427,1.259402367,114.425,248.5522591,1,1814,27,5.122567091,30.84725558,243.4726101,34.4705024,1
315.67,319.4748063,156,2235,214.5,4.405778968,21.40234978,173.665,242.8764658,1,1438,94.5,3.674466969,15.81544864,251.8154781,18.36905277,1
512.8,575.3873591,31,1882,203,1.091937484,-0.339364871,281.3,346.0568257,22,1164,112,1.312429302,0.427257129,246.2805158,28.90390852,1
613.245,676.0707606,1,2266,324,0.926108059,-0.468776667,441.295,363.743142,76,2267,268,2.681076493,8.585596758,251.2460881,19.61833801,1
509.225,600.2816042,1,2047,243.5,1.182529444,0.117246495,344.905,473.7768552,3,2048,84.5,1.574134328,1.55079941,249.3544994,23.60161957,1
862.92,851.718525,0,2072,463,0.174842868,-1.772365163,445.69,634.7610272,1,2073,90.5,1.573148665,1.21784111,248.0814901,25.98105335,1
186.335,332.7171415,8,1533,103.5,3.458677138,10.78914684,650.145,729.4728901,1,2029,216,0.766068862,-1.10320729,248.1696494,24.37751646,1
474.72,612.7767442,46,2216,255.5,2.042593138,2.801665867,359.48,584.539057,1,1959,75,1.918353489,2.148689084,249.7727609,22.84447779,1
454.085,659.5095999,5,2039,125.5,1.464568734,0.535281898,331.04,541.6062732,1,2040,110.5,2.433929157,4.78403961,247.5756748,25.631203,1
313.715,338.5148673,66,1559,189.5,2.112236598,4.194714684,583.09,664.3294211,1,1802,237.5,0.895630706,-0.780510897,250.4157463,20.53294757,1
312.31,347.3682157,43,1450,153,1.460128417,1.277208708,667.12,724.4284148,87,2078,296,1.057586037,-0.548031881,250.2898337,20.03391331,1
312.25,313.0524825,0,982,165.5,0.90366932,-0.476851055,535.705,569.2651862,13,2028,255,0.685285529,-1.135660041,249.8123045,22.07687114,1
497.055,583.6455109,0,2165,243,1.315148987,0.498609502,164.75,177.4559681,2,742,115,1.67283998,2.04633078,247.9816485,25.68762628,1
816.285,832.0619322,88,2158,261,0.705031168,-1.272226983,597.275,809.9697801,22,2159,203.5,1.243940533,-0.160603111,250.6295413,19.17542579,1
578.6,490.4113749,84,2185,246.5,0.9055939,0.081878184,232.16,368.3623331,1,2186,115.5,2.712528064,8.323505608,246.0373185,32.04315469,1
528.07,603.2278544,143,2209,313,1.875649243,2.131305721,233.785,352.8852487,19,1269,43,1.631357773,1.545740355,250.0872663,24.2702557,1
646.185,651.5717146,142,2248,315,1.296834503,0.377386458,353.145,567.8167781,2,2249,103,2.416690727,5.264955024,246.5082175,31.90886365,1
546.805,623.1323266,35,2171,219,1.234101084,0.137779496,279.64,432.0640777,1,2172,32,1.701228174,2.195787057,248.431871,28.26732553,1
587.64,798.3895036,0,2235,286,1.283140784,0.013229163,577.35,771.1919558,32,2236,160.5,1.370571954,0.213732135,248.7234918,25.00922514,1
664.88,826.881862,0,2354,251.5,1.107818851,-0.47668367,403.85,593.8519243,31,2355,180.5,2.102808994,3.434812265,248.8139547,24.81107941,1
751.96,863.8770841,0,2346,212.5,0.996919445,-0.674702311,557.305,809.9765999,1,2347,158,1.523097454,0.641083379,248.2699192,25.94359399,1
806.345,800.733041,109,2371,556.5,0.826919106,-0.828619195,391.515,667.4334625,1,2372,63,2.086283677,3.215715689,250.7917137,20.89315315,1
903.54,898.1143274,1,2112,597,0.257883682,-1.796052889,465.31,720.3847059,1,2113,120,1.510106533,0.607840814,249.5243224,23.28581505,1
778.225,763.412291,40,2119,471,0.745670339,-0.957085231,509.555,789.6329514,1,2120,51.5,1.335569977,0.04471412,251.4837148,18.88475484,1
609.68,707.0305286,7,2134,235,0.864694502,-0.756949168,318.2,572.6252074,1,2135,23,2.172975952,3.937221276,248.3590048,24.97682959,1
813.235,808.1859952,182,2213,401,0.967927659,-0.876114161,483.8,820.40174,1,2214,56,1.532012274,0.505188104,251.6926211,18.0672365,1
466.06,486.1095751,67,1829,174,1.420229118,1.064104212,115.645,130.6867019,13,579,63,1.982511688,3.609310993,250.5444507,20.57279949,1
704.12,626.3201339,60,2015,381,0.874811108,-0.371950796,196.94,171.2657472,43,578,97,0.960850338,-0.566516487,248.8856842,24.20559732,1
471.285,563.8077863,11,2061,194.5,1.398345273,0.617559323,149.525,153.2433916,1,731,110,1.777185921,3.946532112,248.0338101,25.34904998,1
758.555,726.1405701,30,2150,371,0.399260255,-1.557297711,102.53,109.5909209,2,506,89,1.578542845,2.850007204,251.1640605,19.04795024,1
117.405,214.9403119,5,1376,59.5,4.785581177,24.47270027,135.105,106.3696219,1,360,122,0.462014884,-0.881752744,244.3398168,35.05370061,1
420.585,681.8523269,0,2363,107,1.844125776,1.905457379,193.605,281.9855639,40,2364,120.5,3.990207677,20.38140121,244.8755588,34.14445949,1
381.86,351.3118565,97,1217,184,0.985934306,-0.788031139,185.105,232.037066,25,1162,132,3.563866905,12.05871103,243.5996405,36.2208609,1
220.355,240.9586986,21,1857,140,3.822013085,20.6718613,218.555,240.187023,38,1689,122.5,3.798805888,18.99629611,248.7772602,27.36914892,1
855.065,848.8981216,103,2334,442,0.550866628,-1.405184352,227.505,446.7863586,32,2335,102,4.21340011,17.01957575,249.6638331,22.07068764,1
168.515,273.5174744,1,1191,47,2.525801618,6.082573925,76.315,66.6925427,19,344,48,1.852150737,3.700979095,250.9542044,19.76665587,1
47.7,152.1758108,0,1746,13,7.913165725,78.19096483,151.45,178.1283979,11,580,48,1.137421673,-0.212737889,246.8299988,27.0789718,1
426.145,447.3164473,114,1787,209,1.56289571,1.211567461,181.5,221.9793779,18,780,71.5,1.440938756,1.035159841,252.0669729,16.53592451,1
267.35,241.1001533,61,1679,222,2.723911662,10.80796327,416.52,629.5689038,9,1956,94,1.702685819,1.342665608,249.4069374,22.07706051,1
218.745,368.3858175,1,2165,126.5,2.902645968,8.222983419,179.48,342.924138,1,1662,46,2.979916213,8.644358196,250.6165134,18.61417308,1
293.805,506.8260155,0,2132,74,2.67865651,6.614815034,384.475,623.5641109,1,2133,72,1.833149598,1.962419641,249.6354991,20.67484448,1
461.825,723.1837026,18,2190,78,1.675655357,1.213429337,480.85,735.9186837,14,2191,94,1.568535367,0.837580999,250.3256765,19.89020753,1
817.985,754.4630057,36,2207,483,0.545648895,-1.280845094,429.995,654.447164,27,2208,118,1.839592946,1.985809335,249.5371907,22.72944978,1
1005.12,874.9415576,10,2215,818,0.077795864,-1.730323707,372.185,394.230936,64,1360,107.5,1.163880607,0.100005,250.3463417,20.97358199,1
1070.105,792.3887579,47,2186,1281,-0.143601283,-1.520218936,261.29,268.0658546,44,1035,137,1.566593713,1.157363522,250.0524432,21.70223334,1
858.83,801.2272879,42,2331,500,0.349442372,-1.558249584,505.78,598.0754659,19,2332,301.5,1.729610749,2.097609677,250.5312896,20.86848664,1
291.945,362.1188094,1,1034,105,1.100152083,-0.460063352,329.9,146.401767,1,860,283,1.534678256,3.038135876,245.2944138,31.57659118,1
407.645,589.9881942,0,1882,62,1.470824,0.931052477,215.15,343.7927936,11,1346,70,2.232493567,3.929696935,245.0779655,32.00318183,1
397.57,527.4106227,91,2046,206,2.255220074,3.601718448,203.52,442.6452572,1,1997,48,3.178284559,9.334355985,246.0745275,30.18725522,1
403.245,385.6756976,156,1871,272,2.393071953,4.912709262,188.925,252.535304,1,1167,102,2.07604331,3.970559055,250.0358471,23.04928569,1
611.535,642.2030931,71,1866,168,1.054447948,-0.369899846,158.465,240.0180872,23,1554,72.5,4.243880604,21.05071888,249.5043917,22.52698008,1
743.895,694.3973158,104,2245,347.5,0.741193478,-1.071871843,184.295,263.4686826,13,2246,78,3.224045931,18.02196939,249.5602404,22.09177439,1
808.495,827.6704245,26,2294,341,0.647127093,-1.121373317,442.27,683.3781204,1,2295,65,1.723501462,1.696557667,249.4698316,21.89455248,1
750.17,729.34412,67,2251,400,0.701197849,-1.029962962,166.505,345.6612191,6,2252,56,4.670544624,24.27529346,252.4092266,14.98626374,1
565.37,729.3489374,0,2103,139.5,1.231744108,0.002029099,275.69,423.1276628,48,2174,122,2.778993558,6.669597676,248.4331198,24.19937287,1
728.685,721.4849398,132,2236,362.5,1.076592545,-0.296488979,386.74,663.6239493,51,2237,70,2.100076135,2.95667468,248.3132909,24.25522479,1
303.85,479.6120789,7,2078,169.5,2.579387585,5.776058232,219.455,404.3741339,20,1820,68,3.022181878,8.380113614,247.3319207,25.95175279,1
653.335,647.1651384,76,2202,395.5,0.889951589,-0.827970383,202.065,197.2502193,33,2203,152,5.532537302,51.25447176,247.8949757,25.10990478,1
759.25,776.5010605,8,2151,289,0.529919701,-1.440728231,374.96,562.1075903,26,1903,95.5,1.5099622,0.616693716,248.7835593,26.49176863,1
674.695,655.0282298,14,2157,655,0.979796265,-0.00079005,311.37,314.7942027,50,1050,152,1.430052911,0.437357508,250.8567974,21.59125166,1
536.2,431.3045421,25,2172,594.5,0.926182692,1.53059338,204.32,323.5789304,1,1596,69,2.806495185,8.522875336,248.9303239,26.08489286,1
302.58,304.0100726,0,956,174.5,0.739961872,-0.923814089,234.43,359.5445823,1,1589,91.5,2.378930906,5.245160095,248.3298178,27.85887134,1
522.905,486.1119212,55,2239,403,1.479054911,2.284974685,276.3,368.0407586,25,2240,80.5,2.312460579,5.670238713,251.4524795,18.00548167,1
773.12,626.0871354,92,1806,686,0.277478488,-1.593877878,223.44,256.3006369,41,1022,98,1.81849346,2.276020257,250.2494405,21.1368208,1
856.58,793.1039737,50,2156,479,0.489408694,-1.431416385,130.325,137.1163881,19,570,84.5,1.748815888,2.288813979,248.6205157,24.37137732,1
886.3,775.618437,1,2004,401,0.137997997,-1.808196542,253.835,270.9224662,59,1254,146,1.76788677,2.822093279,252.3009194,16.02546419,1
528.985,670.489512,36,2178,126,1.100309179,-0.348446226,325.16,483.4666009,1,2179,238,2.707070871,7.355844434,249.2769317,23.17064609,1
693.205,770.7371157,39,2093,330,0.945615605,-0.75847846,498.61,710.5262314,15,2094,86.5,1.283000119,0.053152476,249.6100306,22.76384957,1
470.91,589.1092432,0,2084,180,1.571163258,1.397996616,475.37,658.5778748,21,2085,166.5,1.540334529,0.841879579,249.2349588,22.79437339,1
715.72,679.8728758,156,2322,389.5,1.153310199,-0.008410444,494.215,655.8367924,39,2323,192,1.80629042,2.105098166,252.0400882,16.76228335,1
244.82,324.219802,65,1256,109,2.315992849,3.856850306,419.895,558.4415356,74,2249,219.5,2.390657486,4.680499752,250.1768546,20.35704058,1
